Ticker,Date,article_count,neutral_count,positive_count,negative_count,neutral_avg,positive_avg,negative_avg,acquisition_avg,earnings_avg,production_avg,exploration_avg,green_energy_avg,Returns,Returns (no NaN),Returns Next Day,Returns Next Day(no NaN),Neu Ratio,Pos Ratio,Neg Ratio
CVX,2020-05-09,1,0,0,1,0.0550994635559618,0.25083969766274095,0.6940608453005552,0.7593385279178619,0.7328898906707764,0.533397238701582,0.35065613873302937,0.22986332513391972,,-0.024312204104921742,-0.024312204104921742,-0.024312204104921742,0.0,0.0,1.0
CVX,2020-05-12,2,0,1,1,0.17149761536469058,0.48358435804645217,0.3449180399378141,0.564119279384613,0.41783740247289336,0.36197855758170283,0.2632201497132579,0.17570778913795945,-0.024312204104921742,-0.024312204104921742,,-0.0016376210344911657,0.0,0.5,0.5
CVX,2020-05-16,1,0,0,1,0.05504803592339155,0.25089192297309637,0.6940600406378508,0.7592569068074226,0.7355266809463501,0.5375308878719807,0.35059760324656963,0.23209824785590172,,-0.0016376210344911657,,-0.0016376210344911657,0.0,0.0,1.0
CVX,2020-05-23,1,0,0,1,0.05281630484387275,0.264104024041444,0.6830797176808118,0.7686399221420288,0.7386619225144386,0.5316644050180912,0.365892568603158,0.2597025744616985,,-0.0016376210344911657,,-0.0016376210344911657,0.0,0.0,1.0
CVX,2020-05-30,1,0,0,1,0.0475911595858633,0.2730844463221728,0.6793243940919638,0.7775841951370239,0.7436730861663818,0.5302936397492886,0.3742843735963106,0.2450306005775928,,-0.0016376210344911657,,-0.0016376210344911657,0.0,0.0,1.0
CVX,2020-06-06,1,0,0,1,0.04521050816401835,0.2686305567622185,0.6861589383333921,0.7765827439725399,0.7477145083248615,0.5382682494819164,0.3773509543389082,0.2650851011276245,,-0.0016376210344911657,,-0.0016376210344911657,0.0,0.0,1.0
CVX,2020-06-13,1,0,0,1,0.0452313343994319,0.2686738343909383,0.6860948633402586,0.7756335698068142,0.746578399091959,0.5369467549026012,0.380711792036891,0.26312144100666046,,-0.0016376210344911657,,-0.0016376210344911657,0.0,0.0,1.0
CVX,2020-06-20,1,0,0,1,0.04536302527412767,0.26865818863734603,0.6859787832945585,0.775813277810812,0.747838456183672,0.5394895188510418,0.3845928143709898,0.2664453908801079,,-0.0016376210344911657,-0.0016376210344911657,-0.0016376210344911657,0.0,0.0,1.0
CVX,2020-06-23,1,0,1,0,0.07224273402243844,0.9134817123413086,0.0142755606211721,0.9304207861423492,0.5572659522294998,0.4307824820280075,0.34310301393270487,0.2609765417873859,-0.0016376210344911657,-0.0016376210344911657,,0.0029440334214831942,0.0,1.0,0.0
CVX,2020-06-27,1,0,0,1,0.0524766142480075,0.2640866432338953,0.6834367793053389,0.7737225592136383,0.741343580186367,0.5496779717504978,0.39688406325876713,0.28959769755601883,,0.0029440334214831942,,0.0029440334214831942,0.0,0.0,1.0
CVX,2020-07-04,1,0,0,1,0.05285616917535657,0.2640902255661785,0.6830536257475615,0.7711179107427597,0.7412922456860542,0.5514286942780018,0.3808240983635187,0.27804873138666153,,0.0029440334214831942,0.0029440334214831942,0.0029440334214831942,0.0,0.0,1.0
CVX,2020-07-06,1,0,1,0,0.030212998124105526,0.7087014658110482,0.26108552728380474,0.49715913619313923,0.4068529350417001,0.26560456199305393,0.23478839865752626,0.10720616525837348,0.0029440334214831942,0.0029440334214831942,,-0.022021046689917556,0.0,1.0,0.0
CVX,2020-07-11,1,0,0,1,0.045485661830753046,0.2686263560317456,0.6858879905194044,0.7765967957675457,0.7481433339416981,0.5494504682719707,0.38148282282054424,0.2766750901937484,,-0.022021046689917556,,-0.022021046689917556,0.0,0.0,1.0
CVX,2020-07-18,1,0,0,1,0.05289113475009795,0.264098905492574,0.6830099802464246,0.7708272188901901,0.7413642480969429,0.5515634603798389,0.3793369922786951,0.2756591662764549,,-0.022021046689917556,-0.022021046689917556,-0.022021046689917556,0.0,0.0,1.0
CVX,2020-07-20,4,0,3,1,0.03127819493723407,0.5512638346602519,0.4174579527849952,0.5212157350033522,0.44250580544273055,0.3690116005018353,0.31989851625015336,0.2275483733974397,-0.022021046689917556,-0.022021046689917556,0.07177212107519848,0.07177212107519848,0.0,0.75,0.25
CVX,2020-07-21,5,0,2,3,0.12094883471727366,0.44814813279857235,0.4309030557672182,0.45467894275983173,0.3642387727896373,0.2897021427750587,0.21054251541694008,0.11341743270556129,0.07177212107519848,0.07177212107519848,,-0.021199196025763367,0.0,0.4,0.6
CVX,2020-07-25,1,0,0,1,0.0638802840063969,0.0308946495254834,0.9052250583966573,0.8703574935595194,0.8146010835965475,0.5611189107100168,0.4567059526840846,0.24521191418170926,,-0.021199196025763367,-0.021199196025763367,-0.021199196025763367,0.0,0.0,1.0
CVX,2020-07-28,1,0,0,1,0.0465641617774963,0.0283885598182678,0.9250472784042358,0.5305408239364624,0.2711533010005951,0.2313559204339981,0.2126234471797943,0.166647583246231,-0.021199196025763367,-0.021199196025763367,-0.027008041667605842,-0.027008041667605842,0.0,0.0,1.0
CVX,2020-07-31,4,0,3,1,0.16533357417210934,0.6436616151283184,0.19100480635340011,0.6042254331211249,0.4416553936898708,0.3035177079339822,0.2365255833913882,0.1456990637040386,-0.027008041667605842,-0.027008041667605842,,0.010364287846148734,0.0,0.75,0.25
CVX,2020-08-01,1,0,0,1,0.040149893611669506,0.45642514930417133,0.5034249598781267,0.9698012272516886,0.7645463844140371,0.6050552427768707,0.4241839349269867,0.20039689416686693,,0.010364287846148734,0.010364287846148734,0.010364287846148734,0.0,0.0,1.0
CVX,2020-08-03,2,0,2,0,0.13780619141956166,0.5651908045013745,0.29700295316676295,0.7164100309213002,0.604813352227211,0.4969326133529345,0.3427144313851992,0.19233085370312128,0.010364287846148734,0.010364287846148734,,0.03375593729019721,0.0,1.0,0.0
CVX,2020-08-08,1,0,0,1,0.06589297251775858,0.39645702112466097,0.5376499816775322,0.8178743571043015,0.7603875026106834,0.5747111961245537,0.33881121501326555,0.1660598590970039,,0.03375593729019721,0.03375593729019721,0.03375593729019721,0.0,0.0,1.0
CVX,2020-08-10,1,0,0,1,0.13185095290342966,0.14851468180616692,0.7196343739827474,0.7700038154919943,0.6982458829879761,0.6383099853992461,0.5433133741219839,0.3427094022432963,0.03375593729019721,0.03375593729019721,,0.0046483897188698275,0.0,0.0,1.0
CVX,2020-08-15,1,0,0,1,0.08899512095376842,0.32091114623472095,0.5900937533006072,0.7972750216722488,0.735032394528389,0.5690959021449089,0.3357066959142685,0.19242492318153376,,0.0046483897188698275,0.0046483897188698275,0.0046483897188698275,0.0,0.0,1.0
CVX,2020-08-17,1,0,1,0,0.03842392377555365,0.7219467759132385,0.23962929844856254,0.6617160141468048,0.5782815217971802,0.47751663625240326,0.28882765024900436,0.10281610302627085,0.0046483897188698275,0.0046483897188698275,-0.020674909320397505,-0.020674909320397505,0.0,1.0,0.0
CVX,2020-08-18,2,0,0,2,0.1477056580285231,0.12671902061750487,0.7255753129720688,0.6514203747113545,0.549695427219073,0.43277813245852786,0.3717460185289383,0.2768296214441458,-0.020674909320397505,-0.020674909320397505,,0.024917589061668632,0.0,0.0,1.0
CVX,2020-08-22,1,0,0,1,0.09283256484195584,0.32150861294940114,0.5856588203459978,0.7933393269777298,0.7141764461994171,0.5772830322384834,0.3560928180813789,0.21998078003525734,,0.024917589061668632,0.024917589061668632,0.024917589061668632,0.0,0.0,1.0
CVX,2020-08-24,1,0,1,0,0.0152517911046743,0.8982798457145691,0.086468368768692,0.7067424058914185,0.5424490571022034,0.3544288873672485,0.2694121897220611,0.0798097401857376,0.024917589061668632,0.024917589061668632,,-0.04739838996095813,0.0,1.0,0.0
CVX,2020-08-29,1,0,0,1,0.09330090461298818,0.3215149529278278,0.5851841289550066,0.7926750183105469,0.7138489633798599,0.5735004171729088,0.3561795279383659,0.2187245078384876,,-0.04739838996095813,,-0.04739838996095813,0.0,0.0,1.0
CVX,2020-09-05,1,0,0,1,0.0935164536349475,0.3214746131561696,0.5850089211016893,0.7903287559747696,0.7105126529932022,0.5658934190869331,0.34423775225877756,0.20734368637204167,,-0.04739838996095813,,-0.04739838996095813,0.0,0.0,1.0
CVX,2020-09-12,1,0,0,1,0.09330647019669407,0.32145133800804615,0.5852421838790178,0.7899948507547379,0.7109126597642899,0.5649547055363655,0.34372358769178385,0.2086333408951759,,-0.04739838996095813,,-0.04739838996095813,0.0,0.0,1.0
CVX,2020-09-19,1,0,0,1,0.09322828566655512,0.3215229110792279,0.5852487701922655,0.7913445979356766,0.7122128754854202,0.5721267536282539,0.34948677569627756,0.21124533936381337,,-0.04739838996095813,-0.04739838996095813,-0.04739838996095813,0.0,0.0,1.0
CVX,2020-09-23,1,0,0,1,0.046344723552465376,0.04841356305405495,0.9052417278289795,0.6669259443879128,0.5489624664187431,0.5184535272419453,0.4200514759868383,0.33928096108138556,-0.04739838996095813,-0.04739838996095813,,0.0013908941409830344,0.0,0.0,1.0
CVX,2020-09-26,1,0,0,1,0.09550131903961298,0.32493759179487824,0.5795610789209604,0.8017266318202019,0.730925664305687,0.5829403474926949,0.35736690089106554,0.2050475478172302,,0.0013908941409830344,0.0013908941409830344,0.0013908941409830344,0.0,0.0,1.0
CVX,2020-09-30,1,0,0,1,0.0253860931843519,0.1131788846105337,0.8614350259304047,0.879938006401062,0.5845997631549835,0.3887299448251724,0.30515358597040176,0.26274831593036646,0.0013908941409830344,0.0013908941409830344,-0.021944707632717053,-0.021944707632717053,0.0,0.0,1.0
CVX,2020-10-01,1,0,0,1,0.05026103556156155,0.0858401395380497,0.8638987839221954,0.7758950591087341,0.5679274201393127,0.48689670860767365,0.4595505893230438,0.35795903205871576,-0.021944707632717053,-0.021944707632717053,0.010934490686398401,0.010934490686398401,0.0,0.0,1.0
CVX,2020-10-02,1,0,0,1,0.30679668486118317,0.07558232173323624,0.6176210343837738,0.4373261891305446,0.3130140071734786,0.2144961087033152,0.1166954082436859,0.08744568726979195,0.010934490686398401,0.010934490686398401,,0.019517538175078952,0.0,0.0,1.0
CVX,2020-10-03,1,0,0,1,0.0951674585230648,0.32488154899328947,0.579951012507081,0.8041032776236534,0.7336359620094299,0.585692010819912,0.36265804991126055,0.21780858933925623,,0.019517538175078952,0.019517538175078952,0.019517538175078952,0.0,0.0,1.0
CVX,2020-10-08,1,1,0,0,0.5248292982578278,0.012350624892860599,0.4628200978040695,0.8130402863025665,0.6617914736270905,0.5949929803609848,0.3973352387547493,0.38443175703287125,0.019517538175078952,0.019517538175078952,,0.005611529822857175,1.0,0.0,0.0
CVX,2020-10-10,1,0,0,1,0.09514326462522145,0.32487773289903993,0.5799789968878031,0.8036914393305779,0.7336848378181458,0.5846908316016197,0.36172048375010485,0.2126619219779968,,0.005611529822857175,,0.005611529822857175,0.0,0.0,1.0
CVX,2020-10-17,2,0,0,2,0.1070302226580679,0.2638335046358406,0.6291362550109625,0.7715514227747917,0.690610446035862,0.5188932940363884,0.2829558812081814,0.17510124482214448,,0.005611529822857175,0.005611529822857175,0.005611529822857175,0.0,0.0,1.0
CVX,2020-10-20,2,0,1,1,0.07864295830950135,0.5412875921465456,0.38006945326924324,0.5437458604574203,0.4355746656656265,0.28444464877247805,0.21678460296243424,0.1622861489886418,0.005611529822857175,0.005611529822857175,,-0.03783645612956865,0.0,0.5,0.5
CVX,2020-10-24,1,0,0,1,0.11586806038394568,0.2667506756260991,0.6173812886700034,0.7727368623018265,0.6796313375234604,0.5145889483392239,0.3031975757330656,0.20478988066315648,,-0.03783645612956865,-0.03783645612956865,-0.03783645612956865,0.0,0.0,1.0
CVX,2020-10-28,1,0,0,1,0.2916978299617767,0.0088890548795461,0.6994131207466125,0.7045058012008667,0.5643827319145203,0.5595870614051819,0.5419134497642517,0.4268043637275696,-0.03783645612956865,-0.03783645612956865,0.02870801188815597,0.02870801188815597,0.0,0.0,1.0
CVX,2020-10-29,1,0,1,0,0.0570582623283068,0.5870720446109772,0.35586972037951153,0.8317626516024271,0.5988403856754303,0.5851160287857056,0.469953457514445,0.3876838833093643,0.02870801188815597,0.02870801188815597,0.010174634912686553,0.010174634912686553,0.0,1.0,0.0
CVX,2020-10-30,1,0,0,1,0.0485460348427295,0.3794981241226196,0.5719558000564575,0.7549992799758911,0.5007009506225586,0.3214695155620575,0.2732800245285034,0.1824848800897598,0.010174634912686553,0.010174634912686553,,0.038129714263655634,0.0,0.0,1.0
CVX,2020-10-31,2,0,0,2,0.16242654373248408,0.09425409386555346,0.7433193524678549,0.9635825554529825,0.6886373658974965,0.5249552925427754,0.3453676253557205,0.17431743194659546,,0.038129714263655634,0.038129714263655634,0.038129714263655634,0.0,0.0,1.0
CVX,2020-11-02,1,0,0,1,0.18447391269728536,0.07728899735957379,0.7382370680570602,0.7290259078145027,0.626212403178215,0.46952345594763756,0.29666012898087496,0.17212963290512553,0.038129714263655634,0.038129714263655634,,0.11595231635331027,0.0,0.0,1.0
CVX,2020-11-07,1,0,0,1,0.19806764647364614,0.07940895948559043,0.7225233986973763,0.749261274933815,0.583243802189827,0.4498104564845562,0.28210537694394583,0.15049393475055692,,0.11595231635331027,0.11595231635331027,0.11595231635331027,0.0,0.0,1.0
CVX,2020-11-09,2,0,1,1,0.19738467565427223,0.3603928449253241,0.44222247476379073,0.8779685894648235,0.6901670545339584,0.6183627992868423,0.4358219231168429,0.24436952794591582,0.11595231635331027,0.11595231635331027,-0.0073433343642340665,-0.0073433343642340665,0.0,0.5,0.5
CVX,2020-11-11,1,0,0,1,0.13602172955870623,0.43016555905342096,0.4338127225637436,0.821041613817215,0.6325963735580444,0.5075299739837646,0.4378357380628586,0.2838213443756103,-0.0073433343642340665,-0.0073433343642340665,,-0.0007788666149910473,0.0,0.0,1.0
CVX,2020-11-14,1,0,0,1,0.21286246413365,0.08423065068200228,0.7029068358242512,0.7452316954731941,0.5817362666130066,0.47860827669501305,0.301932755857706,0.144064194522798,,-0.0007788666149910473,,-0.0007788666149910473,0.0,0.0,1.0
CVX,2020-11-21,1,0,0,1,0.17958560539409513,0.08282776316627855,0.7375865876674652,0.7518653012812138,0.6343134269118309,0.5116342827677727,0.32515803724527353,0.1586157828569412,,-0.0007788666149910473,,-0.0007788666149910473,0.0,0.0,1.0
CVX,2020-11-28,1,0,0,1,0.17958686081692574,0.08282565185800189,0.7375874668359756,0.7517561949789524,0.6332397982478142,0.5101254656910896,0.3182810470461845,0.157763110473752,,-0.0007788666149910473,-0.0007788666149910473,-0.0007788666149910473,0.0,0.0,1.0
CVX,2020-12-03,1,1,0,0,0.4708545580506325,0.3321262756362557,0.19701915203283227,0.833814263343811,0.5962938666343689,0.42168234288692474,0.26625524895886576,0.14885749109089372,-0.0007788666149910473,-0.0007788666149910473,0.038752594313469446,0.038752594313469446,1.0,0.0,0.0
CVX,2020-12-04,4,1,1,2,0.2098531026082734,0.3425220986828208,0.44762478629127145,0.6633668914437294,0.4687410965561867,0.39414528508981067,0.28346580266952515,0.16226953423271573,0.038752594313469446,0.038752594313469446,,-0.04291190345949758,0.25,0.25,0.5
CVX,2020-12-06,1,0,0,1,0.07280480799575643,0.0825048157324393,0.8446903427441915,0.8084441224733988,0.5728756189346313,0.452377587556839,0.3296905408302943,0.17976416274905205,,-0.04291190345949758,,-0.04291190345949758,0.0,0.0,1.0
CVX,2020-12-12,1,0,0,1,0.07280480799575643,0.0825048157324393,0.8446903427441915,0.8084441224733988,0.5728756189346313,0.452377587556839,0.3296905408302943,0.17976416274905205,,-0.04291190345949758,,-0.04291190345949758,0.0,0.0,1.0
CVX,2020-12-19,1,0,0,1,0.07280480799575643,0.0825048157324393,0.8446903427441915,0.8084441224733988,0.5728756189346313,0.452377587556839,0.3296905408302943,0.17976416274905205,,-0.04291190345949758,,-0.04291190345949758,0.0,0.0,1.0
CVX,2020-12-26,1,0,0,1,0.07280480799575643,0.0825048157324393,0.8446903427441915,0.8084441224733988,0.5728756189346313,0.452377587556839,0.3296905408302943,0.17976416274905205,,-0.04291190345949758,,-0.04291190345949758,0.0,0.0,1.0
CVX,2021-01-02,1,0,0,1,0.07280480799575643,0.0825048157324393,0.8446903427441915,0.8084441224733988,0.5728756189346313,0.452377587556839,0.3296905408302943,0.17976416274905205,,-0.04291190345949758,,-0.04291190345949758,0.0,0.0,1.0
CVX,2021-01-09,1,0,0,1,0.07280480799575643,0.0825048157324393,0.8446903427441915,0.8084441224733988,0.5728756189346313,0.452377587556839,0.3296905408302943,0.17976416274905205,,-0.04291190345949758,,-0.04291190345949758,0.0,0.0,1.0
CVX,2021-01-16,1,0,0,1,0.05730789278944327,0.2380670551210641,0.7046250402927399,0.8691433668136597,0.6995294094085693,0.586890439192454,0.3597281475861867,0.2122431447108586,,-0.04291190345949758,,-0.04291190345949758,0.0,0.0,1.0
CVX,2021-01-23,1,0,0,1,0.05711583917339636,0.2381625287234783,0.7047216395537058,0.8706886768341064,0.694723924001058,0.5801060994466146,0.3569135268529256,0.21132486065228773,,-0.04291190345949758,-0.04291190345949758,-0.04291190345949758,0.0,0.0,1.0
CVX,2021-01-29,2,0,1,1,0.04099941300228235,0.3922573439776897,0.5667432472109795,0.7873967885971069,0.5160785093903542,0.4343286529183388,0.34707222878932953,0.25770034932065755,-0.04291190345949758,-0.04291190345949758,,0.014202107868131586,0.0,0.5,0.5
CVX,2021-01-30,4,1,1,2,0.3221272102867563,0.21403561703239876,0.46383717764789856,0.8613204210996628,0.6894668477276961,0.4705176319306095,0.3590543729951605,0.20380021517242614,,0.014202107868131586,,0.014202107868131586,0.25,0.25,0.5
CVX,2021-01-31,1,0,1,0,0.34287328366190195,0.4529068944975734,0.20421983208507294,0.8571192771196365,0.6408569514751434,0.4311120845377445,0.2535564443096518,0.2096919383602653,,0.014202107868131586,0.014202107868131586,0.014202107868131586,0.0,1.0,0.0
CVX,2021-02-01,2,0,1,1,0.2515501664796223,0.3441730545212825,0.4042767717813452,0.8351298496127129,0.6488595294455688,0.5126516176387668,0.34199741793175537,0.2120874472893774,0.014202107868131586,0.014202107868131586,0.0075221898931778775,0.0075221898931778775,0.0,0.5,0.5
CVX,2021-02-02,3,0,0,3,0.19279620299736655,0.120354137978413,0.686849648753802,0.7520898862017525,0.6450889880458514,0.5779175890816582,0.41450636213024455,0.1952841873022003,0.0075221898931778775,0.0075221898931778775,,0.0204908392582126,0.0,0.0,1.0
CVX,2021-02-06,2,1,0,1,0.4123081020079553,0.035799053031951134,0.5518928542733192,0.7856347132474184,0.5900725983083248,0.4821625370532274,0.29904437623918056,0.10301657905802127,,0.0204908392582126,,0.0204908392582126,0.5,0.0,0.5
CVX,2021-02-13,1,0,0,1,0.17414745502173895,0.0615312312729656,0.7643213272094727,0.6942238993942738,0.5582678839564323,0.43168899789452553,0.2560061924159526,0.1387816928327083,,0.0204908392582126,0.0204908392582126,0.0204908392582126,0.0,0.0,1.0
CVX,2021-02-16,1,1,0,0,0.4617272261530161,0.46033042436465615,0.07794232293963425,0.48774249851703644,0.4157460033893585,0.29211522266268725,0.1978980368003249,0.0839372836053371,0.0204908392582126,0.0204908392582126,0.02995818416632723,0.02995818416632723,1.0,0.0,0.0
CVX,2021-02-17,1,1,0,0,0.5059428960084915,0.008543313480913601,0.485513798892498,0.5085513144731522,0.37686410546302795,0.33120922744274134,0.26443587243556976,0.24390473961830134,0.02995818416632723,0.02995818416632723,,0.027035421014759864,1.0,0.0,0.0
CVX,2021-02-20,1,0,0,1,0.15275716083124274,0.06203126674517985,0.7852116003632545,0.7066316790878773,0.5778011083602905,0.44837139174342155,0.2716252338141203,0.15811713784933087,,0.027035421014759864,0.027035421014759864,0.027035421014759864,0.0,0.0,1.0
CVX,2021-02-22,1,0,1,0,0.0402195155620574,0.8950812220573425,0.0646993145346641,0.4444949328899383,0.2411727756261825,0.1876506954431533,0.1246374025940895,0.0799372941255569,0.027035421014759864,0.027035421014759864,,0.006880779920219959,0.0,1.0,0.0
CVX,2021-02-27,1,0,0,1,0.1528875469230115,0.0620010923594236,0.7851114049553871,0.7056439407169819,0.5742220282554626,0.4440734498202801,0.2633440103381872,0.15400329604744908,,0.006880779920219959,,0.006880779920219959,0.0,0.0,1.0
CVX,2021-03-06,1,0,0,1,0.15333257382735604,0.06190346088260408,0.7847639843821526,0.706281129270792,0.578350767493248,0.45869795605540276,0.2781759556382894,0.16100505366921422,,0.006880779920219959,0.006880779920219959,0.006880779920219959,0.0,0.0,1.0
CVX,2021-03-08,2,0,0,2,0.07015622717638803,0.0908563745518525,0.8389873752991358,0.6868233680725098,0.42301802337169647,0.3522130697965622,0.24315809210141498,0.10002563024560607,0.006880779920219959,0.006880779920219959,-0.002277787251593222,-0.002277787251593222,0.0,0.0,1.0
CVX,2021-03-09,2,0,0,2,0.06847034324891862,0.038269189884886125,0.8932603970170021,0.6228418499231339,0.562005378305912,0.35009918361902237,0.22976494580507273,0.1460785456001758,-0.002277787251593222,-0.002277787251593222,,0.022937109193186256,0.0,0.0,1.0
CVX,2021-03-13,1,0,0,1,0.17070617899298665,0.05419483873993153,0.7750989720225334,0.7879672721028328,0.6213504821062088,0.4668518975377083,0.283751331269741,0.15557554177939886,,0.022937109193186256,,0.022937109193186256,0.0,0.0,1.0
CVX,2021-03-20,1,0,0,1,0.17075420543551442,0.054181323852389995,0.7750644758343697,0.7866858616471291,0.6206071823835373,0.46093107014894485,0.2831094712018966,0.15408404357731337,,0.022937109193186256,,0.022937109193186256,0.0,0.0,1.0
CVX,2021-03-21,1,0,1,0,0.0716459155082702,0.8341277241706848,0.0942264124751091,0.2102153003215789,0.1579977720975875,0.0478855818510055,0.0403380952775478,0.0150292580947279,,0.022937109193186256,0.022937109193186256,0.022937109193186256,0.0,1.0,0.0
CVX,2021-03-26,1,0,0,1,0.2374769384041428,0.3493059128522873,0.413217144086957,0.801146075129509,0.5476771406829357,0.4243667423725128,0.28713855147361755,0.16645696759223935,0.022937109193186256,0.022937109193186256,,-0.009259085875422346,0.0,0.0,1.0
CVX,2021-03-27,1,0,0,1,0.16715407557785505,0.0623020115308463,0.7705439180135727,0.7849653512239456,0.6267188936471939,0.465851042419672,0.2844981513917446,0.1643345206975937,,-0.009259085875422346,-0.009259085875422346,-0.009259085875422346,0.0,0.0,1.0
CVX,2021-03-30,1,0,0,1,0.2765329941175878,0.06531174480915063,0.6581552308052778,0.7163652144372463,0.6306141167879104,0.395591389387846,0.2529671192169189,0.13532781973481173,-0.009259085875422346,-0.009259085875422346,,0.0058892921982951485,0.0,0.0,1.0
CVX,2021-04-03,1,0,0,1,0.24141442356631154,0.05790113983675832,0.7006844356656075,0.74539415538311,0.6708067357540131,0.40419546887278557,0.2723669353872537,0.16781037673354146,,0.0058892921982951485,0.0058892921982951485,0.0058892921982951485,0.0,0.0,1.0
CVX,2021-04-07,1,0,0,1,0.0245651826262474,0.2037551999092102,0.7716795802116394,0.3462553024291992,0.3023099601268768,0.2942745983600616,0.178104281425476,0.053157702088356,0.0058892921982951485,0.0058892921982951485,-0.0009706184082213243,-0.0009706184082213243,0.0,0.0,1.0
CVX,2021-04-09,1,0,0,1,0.23324502818286413,0.12097239121794695,0.6457825899124146,0.7729862034320831,0.6282285451889038,0.5477142930030823,0.36591595411300654,0.24671018123626706,-0.0009706184082213243,-0.0009706184082213243,,-0.008151977906751484,0.0,0.0,1.0
CVX,2021-04-10,1,0,0,1,0.27360073896124953,0.05933538731187578,0.6670638732612133,0.7451298832893372,0.6756649203598499,0.41192427650094027,0.2530242130160332,0.15725042298436162,,-0.008151977906751484,-0.008151977906751484,-0.008151977906751484,0.0,0.0,1.0
CVX,2021-04-15,1,0,0,1,0.07793100476264948,0.02462013978511092,0.8974487781524658,0.8001372933387756,0.6794951319694519,0.6410149455070495,0.5269275784492493,0.4338115036487579,-0.008151977906751484,-0.008151977906751484,,-0.01732683230058929,0.0,0.0,1.0
CVX,2021-04-18,1,0,0,1,0.28108957130461926,0.05435627093538638,0.6645541489124298,0.7161462195217609,0.6137382239103317,0.37199516221880913,0.2258648723363876,0.12557341530919072,,-0.01732683230058929,-0.01732683230058929,-0.01732683230058929,0.0,0.0,1.0
CVX,2021-04-22,1,0,1,0,0.20719006098806855,0.5176362544298172,0.2751736585050821,0.9335536062717438,0.7484696507453918,0.5727494955062866,0.5126664042472839,0.34005261212587357,-0.01732683230058929,-0.01732683230058929,0.00594329911219571,0.00594329911219571,0.0,1.0,0.0
CVX,2021-04-23,1,0,1,0,0.06097641400992865,0.7140127420425415,0.22501084208488462,0.6262046247720718,0.5031736046075821,0.27776397019624705,0.22661484032869333,0.10863388702273366,0.00594329911219571,0.00594329911219571,,-0.03582808739322152,0.0,1.0,0.0
CVX,2021-04-24,1,0,0,1,0.2776187281124293,0.050942839588969904,0.6714384257793427,0.7185566909611225,0.6312435418367386,0.4222167693078518,0.23198191262781614,0.14671813137829304,,-0.03582808739322152,-0.03582808739322152,-0.03582808739322152,0.0,0.0,1.0
CVX,2021-04-30,3,0,2,1,0.07222865506385757,0.632695789138476,0.2950755873850236,0.8465315997600555,0.7112797871232033,0.5783067097266515,0.3223580252379179,0.23498864316691956,-0.03582808739322152,-0.03582808739322152,,0.02386756127124756,0.0,0.6666666666666666,0.3333333333333333
CVX,2021-05-01,3,0,0,3,0.25886887094626826,0.038102489585677725,0.7030286515752474,0.6405806789795557,0.5703503166635832,0.38033327211936313,0.23640832180778182,0.12223823058108485,,0.02386756127124756,,0.02386756127124756,0.0,0.0,1.0
CVX,2021-05-02,1,0,0,1,0.057580413296818705,0.019781125709414447,0.9226385354995728,0.40279580652713776,0.26703035831451416,0.21472379565238947,0.20447655767202375,0.04147525317966935,,0.02386756127124756,0.02386756127124756,0.02386756127124756,0.0,0.0,1.0
CVX,2021-05-03,1,1,0,0,0.43493323773145676,0.24263694137334818,0.3224298059940338,0.7658447548747063,0.6104210838675499,0.49913319759070873,0.34559550136327744,0.2703942116349935,0.02386756127124756,0.02386756127124756,,-0.0040900030113460994,1.0,0.0,0.0
CVX,2021-05-09,1,0,0,1,0.24908487964421502,0.11973574291914697,0.6311793737113476,0.7706716880202293,0.699175339192152,0.49031926691532135,0.32239887304604053,0.1648481227457523,,-0.0040900030113460994,-0.0040900030113460994,-0.0040900030113460994,0.0,0.0,1.0
CVX,2021-05-10,1,0,0,1,0.19859261562426886,0.31723619749148685,0.48417120178540546,0.8207643429438273,0.7034581502278646,0.6150994102160136,0.5244737863540649,0.44961019853750867,-0.0040900030113460994,-0.0040900030113460994,-0.026193331894302285,-0.026193331894302285,0.0,0.0,1.0
CVX,2021-05-11,1,0,0,1,0.0775479674339294,0.4231761693954468,0.4992758333683014,0.3917442262172699,0.2533900439739227,0.2512115240097046,0.249561607837677,0.0663904026150703,-0.026193331894302285,-0.026193331894302285,0.006279271428947908,0.006279271428947908,0.0,0.0,1.0
CVX,2021-05-12,1,0,0,1,0.4575206550459067,0.02893042222907143,0.5135488758484522,0.8465420802434286,0.7521376609802246,0.6617518464724222,0.5135134855906168,0.4284176304936409,0.006279271428947908,0.006279271428947908,,-0.010660664877142234,0.0,0.0,1.0
CVX,2021-05-15,1,0,0,1,0.24896502215415234,0.11975349811837074,0.6312814764678478,0.7702646180987358,0.7024527229368687,0.49464090913534164,0.3242362607270479,0.1675944812595844,,-0.010660664877142234,,-0.010660664877142234,0.0,0.0,1.0
CVX,2021-05-22,1,0,0,1,0.2491190787404775,0.11971457488834854,0.6311663649976254,0.7708383724093437,0.7022849209606647,0.4934666380286217,0.32409545220434666,0.16897997632622716,,-0.010660664877142234,-0.010660664877142234,-0.010660664877142234,0.0,0.0,1.0
CVX,2021-05-27,1,0,1,0,0.46033449843525887,0.4656507754698395,0.0740147326141595,0.9154443740844727,0.5929291397333145,0.32102556526660914,0.18523289263248438,0.09850053582340475,-0.010660664877142234,-0.010660664877142234,,0.009444837525803607,0.0,1.0,0.0
